companyname,companyid,transcriptid,call_date,headline,turn_index,transcriptcomponentid,transcriptcomponenttypeid,component_type,speaker_name,speaker_type,turn_text
Taylor Morrison Home Corporation,224946128,3286829,2024-10-23,"Taylor Morrison Home Corporation, Q3 2024 Earnings Call, Oct 23, 2024",8,115773185,4,Answer,Sheryl Palmer,Executives,"Which will perform best. I thought you were going to a different place, but will our balance look like. Actually, I have confidence, I think, for different reasons in each of the groups. If I think about the first timers, Trevor, Obviously, as rates -- it's the largest population, right? And as rates continue to moderate, I think it really helps that consumer. I mean today, the affordability issues with this consumer are real and the differential that we're seeing between for that consumer rent a purchase is fairly significant. So I think as we can bridge that gap. I think that will only continue to bring more of that consumer to the market. Those same slightly different dynamic for the move. I think as the market improves, I think if the move-up consumer today has any challenges. It's about making sure they can sell their existing home to qualify for the new home. So I think, once again, as rates move down, it helps that consumer. And the active adult just doesn't have that same concern about rate. It's more about lifestyle, where they want to live, how they want to live and making sure they can get what they need. So I -- assuming markets stay steady, I expect that consumer to continue on. In fact, you'll continue to see our portfolio across the country, including more of our Esplanade active adult physicians. But I don't know that I could prioritize one. Erik, Curt, do you feel any difference?"
Taylor Morrison Home Corporation,224946128,3286829,2024-10-23,"Taylor Morrison Home Corporation, Q3 2024 Earnings Call, Oct 23, 2024",9,115773187,4,Answer,Erik Heuser,Executives,We like the blend and the diversified portfolio and so.
Taylor Morrison Home Corporation,224946128,3286829,2024-10-23,"Taylor Morrison Home Corporation, Q3 2024 Earnings Call, Oct 23, 2024",10,115773188,3,Question,Unknown Analyst,Analysts,"Okay. Yes, makes a lot of sense. And then thinking about your current inventory levels, I think you mentioned 623 completed specs. I think they can [indiscernible] Community. And I think last quarter, you were more like 1.4. Can you just talk about how you feel about your current completed inventory levels, especially in a more volatile interest rate environment that we're at right now? And do you expect keep a similar level of completed inventory here moving forward?"
Taylor Morrison Home Corporation,224946128,3286829,2024-10-23,"Taylor Morrison Home Corporation, Q3 2024 Earnings Call, Oct 23, 2024",11,115773189,4,Answer,Unknown Executive,Executives,"Yes, Trevor, I can take that one. Yes, we're right at about 1.8% for the quarter. And so when we look at kind of our total spec kind of sales velocity relative to to be built, we're hovering right around that 50% to 60% range here in the last several quarters. So when we think about that, coupled with the fact that our overall inventory as a percentage of our units under construction is still below 40%. And plus with the fact that the entry level is still 1/3 of our business. We still feel real good about that 1.8%. And I expect us to kind of hover around that. That might ebb and flow based on kind of what we see from a cycle time improvement perspective. But generally speaking, at the 1.8%, we're comfortable based on kind of the trajectory of the business, and what we're seeing from a kind of a spec to to-be-built kind of ratio and the fact that the entry-level consumer is going to be part of our business on that consistent kind of third part of the pie, so to speak."
Taylor Morrison Home Corporation,224946128,3286829,2024-10-23,"Taylor Morrison Home Corporation, Q3 2024 Earnings Call, Oct 23, 2024",12,115773190,4,Answer,Sheryl Palmer,Executives,"Yes. And the only thing I'd add, Trevor, which I think is kind of exciting is when we used to talk about specs, we fully focus them on the first-time buyer. Today, our specs in the quarter, 75% of our first-time buyers [indiscernible]. So 25% still want it to be built. It actually flips on its head when you think of the active adult, which used to be all to be built. But since we moved to our Canvas program, and we're able to put these really nice curated packages together for the consumer that mirrors what they would do. \"
Taylor Morrison Home Corporation,224946128,3286829,2024-10-23,"Taylor Morrison Home Corporation, Q3 2024 Earnings Call, Oct 23, 2024",13,115773191,4,Answer,Erik Heuser,Executives,"And to your point on the consumer, Shar, we do ask the buyers, why did they ultimately buy the spec home. And about Casey, it was because they simply like the home and home site, and so there wasn't kind of a disproportionate requirement for incentive. It was as we we built the right thing for them. So we do look for that percentage to approximate our spec."
Taylor Morrison Home Corporation,224946128,3286829,2024-10-23,"Taylor Morrison Home Corporation, Q3 2024 Earnings Call, Oct 23, 2024",14,115773192,4,Answer,Unknown Executive,Executives,Which is great.
Taylor Morrison Home Corporation,224946128,3286829,2024-10-23,"Taylor Morrison Home Corporation, Q3 2024 Earnings Call, Oct 23, 2024",15,115773194,3,Question,Matthew Bouley,Analysts,"I wanted to go back to the question around incentives. Because as you mentioned, kind of the pricing resiliency of your portfolio being the diversity of the portfolio has kind of stood out relative to what's been more volatile industry margins, I think, Sheryl, you mentioned kind of the ability to personalize individually is helping there, but I just wanted to dig in a little bit more because it seems like what happened with your incentives is a little bit different than what we've seen from your peers. So I guess the question is if there's kind of a more forward look on incentives, maybe what are you seeing around new orders coming in? Relative to your prior closings? Is there any way to think about maybe early 2025, if there's still some more incentives to kind of flow through there? Or just any more color on sort of what's different with what you guys are doing versus what we're seeing elsewhere?"
Taylor Morrison Home Corporation,224946128,3286829,2024-10-23,"Taylor Morrison Home Corporation, Q3 2024 Earnings Call, Oct 23, 2024",16,115773195,4,Answer,Sheryl Palmer,Executives,"Well, I appreciate the recognition. I really do, Matt. It's interesting because obviously, we've seen over the last few weeks, we've seen a lot of noise around incentives going up. When I look at our incentives in the quarter on our closings, it was actually the lowest quarter of incentives we've had in about 2 years. And without being really, really redundant, I do recognize the affordability issues out there. But when I look at our buyer sets, I look at the credit metrics, I look at their financial situation, it remains really healthy and actually better than any quarter we've seen in the last year. When I look at the cushion, I've talked about for a number of years, the cushion of great impact for both our conventional FHA buyers, which is why as we've seen in the last 5 or 6 quarters. And our rate that we actually qualified and completed the transaction on for our consumers as rate was down for both FHA and conventional buyers. \"
Taylor Morrison Home Corporation,224946128,3286829,2024-10-23,"Taylor Morrison Home Corporation, Q3 2024 Earnings Call, Oct 23, 2024",17,115773196,3,Question,Matthew Bouley,Analysts,"Okay. No, that's great and very helpful color there. And then maybe for my second one, I just wanted to touch on SG&A. Just the guide for the year, you're talking to the high 9s, which is obviously pretty similar to what you did last year. although you're growing revenues nicely this year. And presumably, that's probably around some of the new community openings and all that. So I'm just curious, as we think going forward, you're talking about the kind of delivery growth beyond as we get past this year, should we start to look at maybe some more potential to find more leverage on that SG&A line given the growth outlook you've got?"
Taylor Morrison Home Corporation,224946128,3286829,2024-10-23,"Taylor Morrison Home Corporation, Q3 2024 Earnings Call, Oct 23, 2024",18,115773197,4,Answer,Erik Heuser,Executives,"Yes, Matt, I can take that. Yes, to your point, we are guiding still to the high 9% range this year. And while we haven't necessarily guided SG&A for next year at this point in time, but to your point, with that expected growth in the top line, we do expect to see improved leverage over time to kind of go along with that growth. So because why growth, you're not going to find additional leverage in the business. So that is definitely in our line of sight and stay tuned until next quarter, and we'll provide more detail specific to 2 relative to that metric."
